"aar";"yrke_grovgruppe";"yrke_fingruppe";"yrkeskode";"yrke";"yrkesbetegnelse";"isco_versjon";"antall_arbeidssokere"
"2013";"Bygg og anlegg";"Snekkere og tømrere";"7115";"Tømrere og snekkere";"Bøkker, Fagoperatør (industriell trehusproduksjon), Lærling (bøkker), Lærling (fagoperatør industriell trehusproduksjon), Lærling (modellsnekker), Lærling (trebåtbygger), Lærling (trevare- og møbelsnekker), Lærling (tømrer), Modellsnekker, Snekker, Trebåtbygger, Tredreier, Tømrer, Tømrer og snekker";"ISCO-08";"3106"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7119";"Andre bygningsarbeidere";"Annen bygningsarbeider, Lærling (stillasbygger), Stillasbygger";"ISCO-08";"967"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7121";"Taktekkere";"Lærling (taktekker), Taktekker";"ISCO-08";"159"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7122";"Gulv- og flisleggere";"Gulv- og flislegger";"ISCO-08";"103"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7123";"Gips- og sparklingsarbeidere";"Gips- og sparklingsarbeider, Gipsmaker";"ISCO-08";"40"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7124";"Isolatører mv.";"Isolatør, Isolatør mv., Lærling (isolatør)";"ISCO-08";"96"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7125";"Glassarbeidere";"Blyglassmester, Glassarbeider, Glassfagarbeider, Glassliper, Lærling (glassfagarbeider)";"ISCO-08";"80"
"2013";"Bygg og anlegg";"Rørleggere";"7126";"Rørleggere og VVS-montører";"Lærling (industrirørlegger), Lærling (kuldemontør), Lærling (rørlegger VVS), Rørlegger (VVS), Rørlegger (industri), Rørlegger og VVS-montør";"ISCO-08";"638"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7127";"Kuldemontører mv.";"Kjølemaskinist, Kobber- og blikkenslager, Kuldemontør, Kuldemontør mv.";"ISCO-08";"226"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7131";"Malere og byggtapetserere";"Byggtapetserer, Lærling (byggtapetserer), Lærling (maler), Maler, Maler og byggtapetserer";"ISCO-08";"1039"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7132";"Overflatebehandlere og lakkerere";"Billakkerer, Galvanisør, Lærling (billakkerer), Lærling (galvanisør), Lærling (maskin- og industrimaler), Maskin og industrimaler, Overflatebehandler og lakkerer, Termisk sprøyter, Varmforsinker";"ISCO-08";"392"
"2013";"Bygg og anlegg";"Andre bygningsarbeidere";"7133";"Feiere, fasaderenholdere mv.";"Feier, Feier, fasaderenholder mv., Lærling (feier), Sandblåser";"ISCO-08";"73"
"2013";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7211";"Støpere";"Gjørtler, Lærling (støper), Presstøper, Støper";"ISCO-08";"63"
"2013";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7212";"Sveisere";"Lærling (NDT-kontrollør magnetpulver/penetrant), Lærling (NDT-kontrollør radiografi), Lærling (sveiser), Sveisekontrollør, Sveiser";"ISCO-08";"540"
"2013";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7213";"Kopper- og blikkenslagere";"Bilskadereparatør, Karosserimaker, Kopper- og blikkenslager, Lærling (bilskadereparatør), Lærling (karosserimaker), Lærling (kobber- og blikkenslager)";"ISCO-08";"140"
"2013";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7214";"Platearbeidere";"Fagarbeider (aluminiumskonstruksjon), Lærling (aluminiumskonstruksjonsarbeider), Lærling (platearbeider), Platearbeider";"ISCO-08";"616"
"2013";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7215";"Riggere og spleisere";"Rigger, Rigger og spleiser";"ISCO-08";"50"
"2013";"Industriarbeid";"Andre håndverkere";"7221";"Smeder";"Hovslager, Lærling (hovslager), Lærling (smed), Smed";"ISCO-08";"30"
"2013";"Industriarbeid";"Andre håndverkere";"7222";"Verktøymakere, låsesmeder mv.";"Børsemaker, Dimensjonskontrollør, Låsesmed, Lærling (dimensjonskontrollør), Lærling (låsesmed), Lærling (verktøymaker), Verktøymake, låsesmed mv., Verktøymaker";"ISCO-08";"51"
"2013";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7223";"Metalldreiere mv.";"Lærling (maskinarbeider), Maskinarbeider, Metalldreier mv.";"ISCO-08";"255"
"2013";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7224";"Metallslipere";"*";"ISCO-08";"*"
"2013";"Industriarbeid";"Mekanikere";"7231";"Bilmekanikere";"Bilmekaniker, Bilmekaniker (lette kjøretøy), Bilmekaniker (tunge kjøretøy), Dekkmontør, Eksosmontør, Lærling (bilmekaniker lette kjøretøy), Lærling (bilmekaniker tunge kjøretøy), Lærling (hjulutruster), Lærling (motorsykkelreparatør), Motorsykkelreparatør, Verkstedleder";"ISCO-08";"686"
"2013";"Industriarbeid";"Mekanikere";"7232";"Mekanikere innen flytekniske fag";"Flyinteriør-/utstyrsmekaniker, Flykomponentmekaniker, Flymotormekaniker, Flystrukturmekaniker, Flysystemmekaniker, Lærling (flymotormekaniker), Lærling (flystrukturmekaniker), Lærling (flysystemmekaniker), Mekaniker innen flytekniske fag";"ISCO-08";"17"
"2013";"Industriarbeid";"Mekanikere";"7233";"Anleggsmaskin- og industrimekanikere";"Anleggsmaskin- og industrimekaniker, Anleggsmaskinreparatør, Industrimekaniker, Landbruksmaskinmekaniker, Lærling (anleggsmaskinreparatør), Lærling (industrimekaniker), Lærling (landbruksmekaniker), Lærling (motormekaniker), Motormekaniker, Togmekaniker";"ISCO-08";"739"
"2013";"Industriarbeid";"Mekanikere";"7234";"Sykkelreparatører mv.";"Sykkelreparatør, Sykkelreparatør mv.";"ISCO-08";"9"
"2013";"Industriarbeid";"Andre håndverkere";"7311";"Presisjonsinstrumentmakere og -reparatører";"Finmekaniker, Lærling (storurmaker), Lærling (urmaker), Protese- og ortosemaker, Urmaker";"ISCO-08";"23"
"2013";"Industriarbeid";"Andre håndverkere";"7312";"Musikkinstrumentmakere og -stemmere";"Forgyller, Lærling (orgelbygger), Musikkinstrumentmaker, Orgelbygger, Pianostemmer og -tekniker";"ISCO-08";"9"
"2013";"Industriarbeid";"Andre håndverkere";"7313";"Gull- og sølvsmeder, gravører mv.";"Filigransarbeider, Gravør, Gullsmed, Lærling (gullsmed), Lærling (sølvsmed), Sølvsmed";"ISCO-08";"35"
"2013";"Industriarbeid";"Andre håndverkere";"7314";"Keramikere mv.";"Keramiker mv., Pottemaker";"ISCO-08";"7"
"2013";"Industriarbeid";"Andre håndverkere";"7315";"Glasshåndverkere";"Glasshåndverker, Lærling (glasshåndverker)";"ISCO-08";"22"
"2013";"Industriarbeid";"Andre håndverkere";"7316";"Dekormalere mv";"*";"ISCO-08";"*"
"2013";"Industriarbeid";"Andre håndverkere";"7317";"Kunsthåndverkere i tre mv.";"Kunsthåndverker i tre mv., Kurvmaker, Lærling (treskjærer), Treskjærer";"ISCO-08";"8"
"2013";"Industriarbeid";"Andre håndverkere";"7318";"Vevere, strikkere mv. (innen husflidsproduksjon)";"Broderer, Bunadstilvirker, Duodjár, Hekler, Håndvever, Lærling (duodjar), Lærling (håndvever), Strikker (håndstrikking), Syer (håndsøm), Vever, strikker mv. (innen husflidsproduksjon)";"ISCO-08";"92"
"2013";"Industriarbeid";"Andre håndverkere";"7319";"Andre kunsthåndverkere";"Annen kunsthåndverker";"ISCO-08";"8"
"2013";"Industriarbeid";"Andre håndverkere";"7321";"Førtrykkere";"Førtrykker, Grafiker (førtrykk), Lærling (grafiker)";"ISCO-08";"104"
"2013";"Industriarbeid";"Andre håndverkere";"7322";"Trykkere";"Grafisk trykker, Lærling (grafisk trykker), Lærling (serigraf), Serigraf, Trykker";"ISCO-08";"140"
"2013";"Industriarbeid";"Andre håndverkere";"7323";"Innbindere mv.";"Bokbinder, Innbinder mv.";"ISCO-08";"40"
"2013";"Bygg og anlegg";"Elektrikere";"7411";"Elektrikere";"Elektriker, Elektroreparatør, Lærling (elektriker), Lærling (elektromotor- og transformatorreparatør), Lærling (elektroreparatør), Lærling (heismontør), Lærling (komponentavioniker), Lærling (systemavioniker), Lærling (togelektriker)";"ISCO-08";"586"
"2013";"Industriarbeid";"Automatikere og elektriske montører";"7412";"Automatikere";"Automatiker, Automatmekaniker, Bilelektriker, Elektromotor- og transformatorreparatør, Heismontør, Komponentavioniker, Lærling (automatiker), Lærling (automatikkmekaniker), Lærling (tavlemontør), Lærling (vikler- og transformatormontør), Signalmontør, Skipselektriker, Systemavioniker, Tavlemontør, Togelektriker";"ISCO-08";"184"
"2013";"Industriarbeid";"Automatikere og elektriske montører";"7413";"Energimontører";"Energimontør, Lærling (energimontør), Vikler- og transformatormontør";"ISCO-08";"48"
"2013";"Industriarbeid";"Automatikere og elektriske montører";"7421";"Serviceelektronikere";"Serviceelektroniker";"ISCO-08";"130"
"2013";"Industriarbeid";"Automatikere og elektriske montører";"7422";"Tele- og IKT-installatører";"Lærling (serviceelektroniker), Lærling (telekommunikasjonsmontør), Tele- og IKT-installatør, Telekommunikasjonsmontør";"ISCO-08";"82"
"2013";"Industriarbeid";"Næringsmiddelarbeid";"7511";"Slaktere, fiskehandlere mv";"Butikkslakter, Fiskehandler, Kjøttskjærer, Lærling (butikkslakter), Lærling (fiskehandler), Lærling (kjøttskjærer), Lærling (pølsemaker), Lærling (slakter), Pølsemaker, Slakter, Slakter, fiskehandler mv";"ISCO-08";"410"
"2013";"Industriarbeid";"Næringsmiddelarbeid";"7512";"Bakere, konditorer mv.";"Baker, Baker, konditor mv., Konditor, Lærling (baker), Lærling (konditor)";"ISCO-08";"317"
"2013";"Industriarbeid";"Næringsmiddelarbeid";"7513";"Ystere mv. (gårdsproduksjon)";"Hjemmeprodusenter av meieriprodukter, Yster mv. (gårdsproduksjon)";"ISCO-08";"19"
"2013";"Industriarbeid";"Næringsmiddelarbeid";"7514";"Syltere, saftere mv. (gårdsproduksjon)";"Sylter, safter mv. (gårdsproduksjon)";"ISCO-08";"8"
"2013";"Industriarbeid";"Næringsmiddelarbeid";"7515";"Prøvesmakere og kvalitetsbedømmere av mat og drikke";"Prøvesmaker, Prøvesmaker og kvalitetsbedømmer av mat og drikke";"ISCO-08";"10"
"2013";"Industriarbeid";"Andre håndverkere";"7522";"Møbelsnekkere";"Møbelsnekker";"ISCO-08";"96"
"2013";"Industriarbeid";"Andre håndverkere";"7531";"Skreddere, buntmakere mv.";"Buntmaker, Herreskredder, Kjole- og draktsyer, Kostymesyer, Lærling (herreskredder), Lærling (kjole- og draktsyer), Lærling (modist), Maskør- og parykkmaker, Modist, Seilmaker, Skredder, buntmaker mv.";"ISCO-08";"90"
"2013";"Industriarbeid";"Andre håndverkere";"7532";"Gradører";"Gradør, Tilskjærer (tekstil)";"ISCO-08";"12"
"2013";"Industriarbeid";"Andre håndverkere";"7534";"Møbeltapetserere mv.";"Industritapetserer, Lærling (industritapetserer), Lærling (møbeltapetserer), Lærling (salmaker), Møbeltapetserer, Møbeltapetserer mv., Salmakere";"ISCO-08";"79"
"2013";"Industriarbeid";"Andre håndverkere";"7535";"Skinnberedere og garvere";"*";"ISCO-08";"*"
"2013";"Industriarbeid";"Andre håndverkere";"7536";"Skomakere";"Skomaker";"ISCO-08";"10"
"2013";"Serviceyrker og annet arbeid";"Annet arbeid";"7541";"Yrkesdykkere";"Dykker, Yrkesdykker";"ISCO-08";"15"
"2013";"Bygg og anlegg";"Anleggsarbeidere";"7542";"Skytebaser og sprengningsarbeidere";"Lærling (tunnel- og fjellarbeider), Skytebase og sprengningsarbeider, Tunnel- og fjellarbeider";"ISCO-08";"47"
"2013";"Industriarbeid";"Andre håndverkere";"7543";"Produkttestere (ikke matprodukter)";"*";"ISCO-08";"*"
"2013";"Industriarbeid";"Andre håndverkere";"7544";"Desinfeksjonsarbeidere og skadedyrbekjempere";"Desinfeksjonsarbeider og skadedyrbekjemper, Skadedyrinspektør";"ISCO-08";"14"
"2013";"Industriarbeid";"Andre håndverkere";"7549";"Andre håndverkere";"Annen håndverker, Blomsterdekoratør, Lærling (blomsterdekoratør)";"ISCO-08";"149"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8111";"Bergfagarbeidere";"Bergfagarbeider, Lærling (bergverksarbeider)";"ISCO-08";"19"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8112";"Prosessoperatører (oppredning)";"Prosessoperatør (oppredning)";"ISCO-08";"41"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8113";"Operatører innen boring mv.";"Boredekksarbeider, Borer, Borer (olje- og gassutvinning), Brønnserviceoperatør (olje- og gassproduksjon), Brønnserviceoperatør (olje- og gassutvinning), Helikoptervakt (olje- og gassutvinning), Helikoptervakt (olje/gass), Lærling (brønnoperatør hydrauliske rør), Lærling (brønnoperatør komplettering), Operatør (olje- og gassutvinning), Operatør (olje/gass), Operatør innen boring mv., ROV-operatør, Tårnarbeider";"ISCO-08";"176"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8114";"Operatører innen produksjon av betong mv";"Asfaltverkarbeider, Lærling (betongindustriarbeider), Lærling (betongproduksjon), Operatør (andre mineralprodukter), Operatør (betong- og sementproduksjon), Operatør innen produksjon av betong mv, Steinullarbeider (fremstilling)";"ISCO-08";"243"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8121";"Operatører innen metallurgiske prosessfag";"Kabelbygger, Lærling (fagoperatør metallurgisk prosessfag), Lærling (fagoperatør metallvareproduksjon), Lærling (kabelbygger), Lærling (metallformer), Metallformer, Operatør (metallvareprodukter), Operatør innen metallurgiske prosessfag, Operatør metallurgisk prosessfag (metallverk), Operatør metallurgisk prosessfag (smelteverk)";"ISCO-08";"500"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8122";"Operatører innen metalloverflatebehandling";"Operatør innen metalloverflatebehandling";"ISCO-08";"43"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8131";"Operatører innen kjemisk industri";"Lærling (fagoperatør kjemisk prosessindustri), Lærling (fagoperatør kjemisk teknisk industri), Operatør (ammunisjons og sprengstoffsproduksjon), Operatør (andre kjemiske produkter), Operatør (hygieniske og farmasøytiske produkter), Operatør (kjemisk prosessindustri), Operatør (maling- og lakkproduksjon), Operatør innen kjemisk industri";"ISCO-08";"516"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8132";"Operatører innen produksjon av fotofilm og -papir mv.";"Fotolaborant, Operatør innen produksjon av fotofilm og -papir mv.";"ISCO-08";"12"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8141";"Operatører innen produksjon av gummiprodukter";"Operatør (gummiprodukter), Operatør innen produksjon av gummiprodukter";"ISCO-08";"18"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8142";"Operatører innen produksjon av plastprodukter";"Lærling (plastformer), Operatør (plastprodukter), Operatør innen produksjon av plastprodukter, Plastformer";"ISCO-08";"167"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8143";"Operatører innen produksjon av papirprodukter";"Lærling (fagoperatør kartonasjefaget), Operatør (kartonasje), Operatør innen produksjon av papirprodukter";"ISCO-08";"48"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8151";"Spinne- og nøstemaskinoperatører";"*";"ISCO-08";"*"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8152";"Operatører innen tekstilproduksjon mv.";"Lærling (fagoperatør fiskeredskapsfag), Operatør innen tekstilproduksjon mv., Tekstiloperatør (fiskeredskap), Tekstiloperatør (trikotasje), Tekstiloperatør (veving)";"ISCO-08";"78"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8153";"Industrisyere";"Industrisyer, Lærling (industrisømarbeider)";"ISCO-08";"94"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8154";"Operatører innen tekstilbearbeiding";"Operatør innen tekstilbearbeiding, Tekstiloperatør (farging, trykking og etterbehandling)";"ISCO-08";"19"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8155";"Operatører innen pels-, skinn- og lærbearbeiding";"*";"ISCO-08";"*"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8156";"Operatører innen skinn- og lærprodukter";"Operatør (sko- og veskeproduksjon), Operatør innen skinn- og lærprodukter";"ISCO-08";"4"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8157";"Renseri- og vaskerimaskinoperatører";"Lærling (tekstilrenholder), Renseri- og vaskerimaskinoperatør";"ISCO-08";"198"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8159";"Andre operatører innen produksjon av tekstiler, pels, skinn og lær";"Annen operatør innen produksjon av tekstiler, pels, skinn og lær";"ISCO-08";"9"
"2013";"Industriarbeid";"Næringsmiddelarbeid";"8160";"Operatører innen næringsmiddelproduksjon";"Fagarbeider (fiskeindustri), Formann (næringsmiddelproduksjon), Lærling (fagarbeider i fiskeindustrien), Lærling (fagoperatør i næringsmiddelindustrien), Lærling (meierist), Operatør (næringsmiddelindustri)";"ISCO-08";"2506"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8171";"Operatører innen treforedling";"Lærling (fagoperatør spon- og fiberplateproduksjon), Lærling (fagoperatør treforedlingsindustri), Operatør (spon- og fiberplateproduksjon), Operatør (treforedlingsindustri)";"ISCO-08";"245"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8172";"Operatører innen trelastproduksjon";"Lærling (fagoperatør limtreproduksjon), Lærling (fagoperatør parkettproduksjon), Lærling (fagoperatør trelastfag), Operatør (limtreproduksjon), Operatør (parkettproduksjon), Operatør (trelastproduksjon)";"ISCO-08";"172"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8181";"Operatører innen glass- og keramisk produksjon";"Keramisk former, Kvalitetskontrollør (glass, keramikk, porselen), Operatør (glassproduksjon), Operatør innen glass- og keramisk produksjon";"ISCO-08";"31"
"2013";"Industriarbeid";"Prosess- og maskinoperatører";"8182";"Fyrkjele- og turbinoperatør";"Fyrkjele- og turbinoperatør, Lærling (motormann), Motormann, Pumpemann, Reparatør (skip)";"ISCO-08";"43"
